ListingId,delay,CreditCode,Amount,Months,CurrentRate,Gender,EducationDegree,GraduateSchool,StudyStyle,Age,SuccessCount,WasteCount,CancelCount,FailedCount,NormalCount,OverdueLessCount,OverdueMoreCount,OwingPrincipal,OwingAmount,AmountToReceive,FirstSuccessBorrowTime,LastSuccessBorrowTime,RegisterTime,CertificateValidate,NciicIdentityCheck,PhoneValidate,CreditValidate,HighestPrincipal,HighestDebt,TotalPrincipal,XFetchTime
102725410,0,C,7055.0,12,28.0,1,,,,25,4,0,1,0,21,3,0,244.97,253.2,0.0,2017-04-20 20:32:22,2017-09-21 19:15:33,2017-04-15 16:15:27,0,0,0,0,4300.0,4825.98,8177.0,2018-03-12 21:27:02
110951223,0,C,8000.0,6,28.0,1,,,,35,1,0,0,0,6,0,0,0.0,0.0,0.0,2017-11-03 07:44:39,2017-11-03 07:44:39,2017-02-08 22:01:02,0,0,1,0,8000.0,8894.94,8000.0,2018-05-05 09:39:12
107032061,0,B,12000.0,12,22.0,1,专科,山东政法学院,普通,25,1,0,0,0,6,0,0,0.0,0.0,0.0,2017-03-29 09:46:48,2017-03-29 09:46:48,2017-03-28 16:59:23,0,0,0,0,6600.0,7288.56,6600.0,2018-04-09 15:22:40
81259900,0,A,13000.0,12,16.0,1,,,,32,8,0,2,0,56,1,0,0.0,0.0,0.0,2014-11-25 09:27:28,2017-02-23 11:38:14,2014-11-25 09:00:34,0,0,1,0,10500.0,11411.0,44858.0,2017-11-02 14:53:13
102371756,0,C,13000.0,12,28.0,1,专科,西京学院,普通,30,12,0,0,0,84,11,0,8759.05,9166.26,0.0,2015-10-11 00:51:27,2017-10-26 12:06:18,2015-10-11 00:50:22,0,0,0,0,9000.0,22755.3,68005.0,2018-03-10 10:37:10
116785093,0,C,9800.0,6,24.0,1,,,,32,3,0,0,0,18,0,0,0.0,0.0,0.0,2016-12-14 09:34:09,2018-06-12 15:15:31,2016-12-13 18:00:19,0,0,1,0,9800.0,5543.16,15500.0,2018-06-13 11:48:32
101788257,0,B,10000.0,12,22.0,1,,,,39,5,0,1,0,41,0,0,3376.34,3460.9,0.0,2015-03-25 15:55:27,2016-04-28 10:25:39,2015-03-25 15:41:22,0,0,1,0,34000.0,36339.4,56343.0,2018-03-06 10:38:15
110825551,0,C,10000.0,12,28.0,1,,,,38,11,2,0,0,71,3,0,1560.11,1633.71,0.0,2016-10-26 13:53:15,2017-09-29 11:11:00,2011-04-15 16:02:42,0,0,0,0,8000.0,11309.0,24119.0,2018-05-04 12:58:05
123798282,0,C,14000.0,12,24.0,2,,,,26,4,0,0,0,27,3,0,579.41,661.77,0.0,2017-06-14 16:41:55,2018-01-13 11:15:36,2017-06-14 16:30:53,0,0,1,0,9300.0,10426.9,15277.0,2018-08-03 17:25:33
106834884,0,B,14000.0,12,22.0,1,,,,27,5,0,0,0,50,1,0,3226.63,3334.83,0.0,2016-02-19 00:56:14,2017-09-12 11:42:06,2016-02-19 00:10:57,0,0,0,0,12000.0,18143.1,27521.0,2018-04-08 16:25:39
108677612,0,A,11675.0,12,16.0,2,,,,30,8,2,0,0,53,1,0,1624.07,1717.04,0.0,2016-05-06 20:52:56,2017-11-10 08:44:37,2016-05-06 20:51:54,0,0,0,0,8000.0,10831.8,33963.0,2018-04-20 10:37:04
116170955,0,B,5000.0,3,20.0,2,,,,32,12,1,0,0,66,9,0,1357.42,1399.28,0.0,2016-03-08 21:46:40,2018-02-05 16:21:56,2016-03-08 20:04:00,0,0,1,0,13964.0,19561.3,66150.0,2018-06-08 16:05:45
109500250,0,B,10300.0,12,22.0,2,专科(高职),陕西教育学院,普通,33,8,0,0,0,62,1,0,0.0,0.0,0.0,2017-10-08 23:03:06,2018-03-17 11:52:48,2017-10-08 01:11:46,1,0,1,0,10000.0,11923.3,19862.0,2018-04-25 20:49:17
101875379,0,C,11726.0,12,28.0,1,本科,辽宁石油化工大学,普通,35,3,1,0,0,24,1,0,3173.82,3384.18,0.0,2017-01-08 11:44:47,2017-10-12 07:10:13,2016-07-08 18:26:54,1,0,1,0,9300.0,12208.3,19184.0,2018-03-06 20:55:13
107168841,0,B,24000.0,12,22.0,2,,,,26,7,0,0,0,37,4,0,0.0,0.0,0.0,2015-10-20 02:34:32,2017-11-22 13:54:13,2015-10-19 12:48:34,0,0,0,0,14461.0,20391.4,58293.0,2018-04-10 13:19:26
102301021,0,C,1000.0,6,28.0,1,,,,26,8,1,0,0,47,3,0,1828.94,2032.01,0.0,2016-07-29 21:32:35,2018-03-02 15:43:38,2016-07-29 20:42:49,0,0,0,0,2450.0,5425.34,11250.0,2018-03-09 18:50:40
113051995,0,B,11700.0,6,22.0,2,,,,38,5,0,0,0,23,0,0,11700.0,12930.1,0.0,2017-05-29 15:07:22,2018-05-18 16:26:04,2017-05-29 14:27:14,0,0,0,0,11700.0,12930.1,37878.0,2018-05-19 23:10:44
102289010,0,C,10850.0,6,28.0,1,,,,49,12,3,0,0,82,0,0,11150.0,11686.4,0.0,2015-11-23 17:19:36,2017-12-01 17:12:20,2015-10-29 22:01:47,0,0,0,0,5836.0,23562.7,54547.0,2018-03-09 17:25:17
124483461,0,C,7500.0,6,24.0,2,专科,中国医科大学,网络教育,23,9,2,0,0,44,0,0,0.0,0.0,0.0,2018-01-11 13:55:15,2018-08-03 15:52:13,2018-01-10 12:53:01,1,0,1,0,7500.0,10197.6,47048.0,2018-08-09 18:02:48
99268394,0,B,10000.0,12,22.0,2,,,,24,8,0,0,0,47,1,0,0.0,0.0,0.0,2016-06-28 17:21:03,2018-01-22 12:36:31,2016-06-13 09:28:55,0,0,1,0,7900.0,8430.45,28287.0,2018-02-13 20:11:51
113350272,0,B,9500.0,12,22.0,2,,,,25,4,1,0,0,39,0,0,0.0,0.0,0.0,2017-01-01 20:19:01,2017-11-12 17:11:13,2016-09-15 15:21:12,0,0,1,0,5500.0,6457.92,9371.0,2018-05-20 18:45:23
102395107,0,C,1600.0,12,28.0,1,,,,24,4,0,0,0,31,0,0,1955.76,2058.54,0.0,2017-03-06 17:08:36,2017-12-10 09:14:58,2017-03-06 09:45:55,0,0,0,0,3000.0,4410.27,6870.0,2018-03-10 13:17:45
113209109,0,C,3096.0,12,28.0,2,,,,38,3,4,1,0,17,0,0,203.92,218.58,0.0,2017-09-11 08:53:58,2017-11-20 06:01:43,2017-01-22 06:40:45,0,0,1,0,2500.0,4149.32,4518.0,2018-05-19 18:56:11
107209553,0,A,5000.0,6,16.0,2,,,,23,1,0,0,0,10,0,0,1386.34,1672.94,0.0,2017-12-31 16:23:45,2017-12-31 16:23:45,2017-12-31 16:18:29,0,0,0,0,8000.0,10877.6,8000.0,2018-04-10 15:45:48
102822006,0,C,10000.0,12,28.0,2,专科,恩施职业技术学院,普通,27,4,0,0,0,26,4,0,4188.36,4492.45,0.0,2016-10-31 16:31:34,2017-12-27 08:20:20,2016-10-31 15:52:34,0,0,0,0,7000.0,10634.3,21102.0,2018-03-13 15:31:24
116345627,0,B,5000.0,12,20.0,2,,,,25,2,0,0,0,17,0,0,237.5,273.64,0.0,2017-06-21 13:55:02,2017-11-10 18:10:39,2017-06-20 23:23:44,0,0,1,0,2700.0,3283.68,3400.0,2018-06-09 21:55:37
103600535,0,C,9000.0,12,20.0,1,,,,27,4,0,0,0,27,0,0,0.0,0.0,0.0,2017-04-11 15:09:52,2017-12-20 08:12:22,2017-04-10 22:00:12,0,0,1,0,9000.0,10724.4,17100.0,2018-03-19 11:00:52
83695040,0,B,7000.0,12,18.0,2,,,,30,2,0,0,0,11,0,0,2083.51,2118.27,0.0,2016-07-22 02:47:07,2017-06-15 19:30:32,2016-07-22 02:38:06,0,0,1,0,12000.0,12709.6,17500.0,2017-11-14 22:30:44
102127752,0,C,3000.0,6,28.0,2,,,,26,7,1,0,0,41,1,0,0.0,0.0,0.0,2017-01-11 11:29:16,2017-10-11 20:31:33,2017-01-09 14:55:50,0,0,1,0,6946.0,14590.4,23673.0,2018-03-08 16:17:05
111667352,0,B,10500.0,12,22.0,2,专科,东北农业大学,网络教育,30,7,1,1,0,63,0,0,0.0,0.0,0.0,2017-10-12 14:41:33,2018-04-16 09:33:27,2017-03-26 20:31:20,1,0,1,0,10500.0,12283.6,22666.0,2018-05-09 16:39:53
98386236,0,A,7100.0,6,16.0,2,,,,40,1,0,0,0,6,0,0,0.0,0.0,0.0,2017-07-04 11:21:47,2017-07-04 11:21:47,2016-12-11 16:55:55,0,0,1,0,7000.0,7455.96,7000.0,2018-02-08 11:41:22
124683041,0,C,3000.0,3,24.0,1,,,,34,6,0,0,0,30,0,0,2000.0,2179.89,0.0,2017-03-02 22:47:25,2018-08-06 11:06:50,2017-03-01 10:48:36,0,0,1,0,8697.0,16326.6,30267.0,2018-08-11 15:31:45
82813824,0,C,3220.0,6,20.0,2,,,,53,1,0,0,0,12,0,0,0.0,0.0,0.0,2015-11-29 17:06:08,2015-11-29 17:06:08,2015-11-25 14:15:28,0,0,1,0,2500.0,1004.6,2500.0,2017-11-10 12:01:41
110813229,0,B,14200.0,12,22.0,1,,,,30,2,0,1,0,15,0,0,0.0,0.0,0.0,2017-07-30 14:34:31,2018-02-13 16:38:25,2017-07-30 12:30:52,0,0,0,0,10200.0,12720.6,18200.0,2018-05-04 11:41:19
91231032,2,C,16700.0,9,20.0,1,,,,28,10,1,0,0,56,0,0,0.0,0.0,0.0,2016-09-18 23:50:19,2017-12-15 04:38:01,2016-05-07 06:06:28,0,0,0,0,15500.0,17905.1,47979.0,2017-12-25 11:59:42
102175167,0,C,9654.0,12,28.0,2,专科,河北大学,成人,30,6,0,0,0,36,6,0,16045.2,16841.9,0.0,2016-09-02 02:36:27,2017-09-19 11:57:56,2016-09-01 23:14:50,0,0,0,0,15068.0,35944.6,48980.0,2018-03-08 23:11:12
110776955,0,B,4000.0,6,22.0,1,,,,39,6,1,0,0,33,3,0,0.0,0.0,0.0,2017-05-06 00:15:01,2018-03-10 12:12:02,2017-05-05 23:49:30,0,0,1,0,3618.0,4386.68,9718.0,2018-05-04 07:58:56
103544163,0,A,2000.0,6,16.0,1,本科,中国人民解放军信息工程大学,自考,25,6,0,0,0,39,0,0,5778.86,6252.08,0.0,2017-01-03 11:57:57,2018-03-10 22:30:43,2017-01-01 23:31:38,1,1,1,1,10700.0,14762.5,29836.0,2018-03-18 21:10:46
85214674,0,C,10000.0,6,20.0,1,,,,34,2,1,0,0,11,0,0,1250.11,1270.96,0.0,2016-12-10 02:37:00,2017-06-22 18:44:09,2015-11-27 12:42:14,0,0,1,1,7200.0,7625.76,12200.0,2017-11-22 14:33:11
101814871,0,B,7000.0,12,22.0,1,,,,37,1,0,1,0,7,0,0,2285.52,2729.85,0.0,2017-07-23 15:08:28,2017-07-23 15:08:28,2017-07-23 14:53:35,0,0,0,0,5300.0,6551.64,5300.0,2018-03-06 13:28:21
102068470,0,C,700.0,6,28.0,1,,,,39,1,2,0,0,6,1,0,862.47,1030.1,0.0,2017-07-29 08:39:20,2017-07-29 08:39:20,2015-09-20 14:45:49,0,0,0,0,2000.0,2472.24,2000.0,2018-03-08 10:01:51
101914730,0,A,12000.0,12,16.0,1,专科,扬州市职业大学,成人,26,1,0,0,0,12,0,0,0.0,0.0,0.0,2016-12-28 14:36:16,2016-12-28 14:36:16,2015-11-19 09:32:10,0,0,0,0,11000.0,12354.4,11000.0,2018-03-07 08:51:39
101850193,0,C,1200.0,6,28.0,1,,,,47,1,0,1,0,6,1,0,948.71,1133.1,0.0,2017-08-01 10:45:53,2017-08-01 10:45:53,2017-03-10 12:14:23,0,0,0,0,2200.0,2719.44,2200.0,2018-03-06 17:23:26
124332730,0,C,14000.0,12,24.0,1,,,,27,1,0,0,0,12,0,0,0.0,0.0,0.0,2017-07-26 16:44:34,2017-07-26 16:44:34,2017-07-16 11:49:57,0,0,1,0,8000.0,8985.0,8000.0,2018-08-08 13:52:56
124228605,0,A,13000.0,12,16.0,1,,,,38,6,0,0,0,52,1,0,2522.7,2715.0,0.0,2015-07-08 09:25:15,2017-12-12 10:21:29,2015-07-08 09:20:14,0,0,1,0,8000.0,18122.0,33945.0,2018-08-07 15:26:03
101462368,0,A,12000.0,12,16.0,1,本科,华中科技大学,普通,33,10,0,0,0,91,9,0,3647.8,3767.19,0.0,2016-04-20 21:09:51,2017-09-01 15:32:00,2016-04-20 21:08:55,0,0,0,0,7500.0,14963.6,31200.0,2018-03-04 00:29:25
101912867,0,B,10000.0,12,22.0,2,专科,云南交通职业技术学院,成人,35,5,0,0,0,47,1,0,0.0,0.0,0.0,2015-11-24 14:27:30,2017-04-10 08:46:40,2015-11-24 14:25:20,0,0,0,0,11000.0,13897.6,29500.0,2018-03-07 08:33:31
111584953,3,C,11356.0,12,28.0,2,,,,35,11,3,0,0,61,3,0,2543.9,2626.9,0.0,2016-03-02 09:06:46,2017-12-10 16:28:28,2016-02-04 01:30:28,0,0,1,1,9921.0,15159.9,52039.0,2018-05-09 09:00:58
97714347,0,A,4000.0,12,16.0,2,专科,西南大学,网络教育,36,4,0,0,0,24,0,0,5660.07,5961.98,0.0,2017-01-23 20:35:10,2017-12-25 15:27:28,2017-01-22 16:05:00,0,0,0,0,8396.0,12783.2,20592.0,2018-02-04 11:03:13
107330412,0,B,6000.0,6,22.0,2,,,,37,3,0,1,0,16,0,0,0.0,0.0,0.0,2017-04-18 18:28:44,2017-09-12 21:19:30,2016-06-20 13:00:25,0,0,1,0,7800.0,8214.6,11500.0,2018-04-11 11:49:12
101866697,0,C,5000.0,12,28.0,2,,,,46,3,0,1,0,26,0,0,2666.99,2779.0,0.0,2016-09-25 17:01:26,2017-07-12 12:30:45,2016-09-24 10:36:56,0,0,0,0,7500.0,10454.9,14310.0,2018-03-06 19:39:13
99343346,0,B,7000.0,12,22.0,2,,,,27,6,0,1,0,34,0,0,2593.91,2815.41,0.0,2017-06-01 18:02:33,2017-12-02 14:49:19,2017-05-31 06:50:13,0,0,0,0,5000.0,7710.54,13300.0,2018-02-14 12:32:46
103640194,0,C,700.0,6,28.0,1,,,,25,15,0,2,0,93,0,0,1219.0,1337.09,0.0,2016-10-23 22:06:33,2018-03-13 01:13:42,2016-10-23 20:47:13,0,0,0,0,5959.0,11085.1,22599.0,2018-03-19 15:04:54
102320418,0,C,8000.0,6,28.0,2,,,,44,4,0,0,0,22,0,0,4619.1,5216.87,0.0,2017-02-03 21:06:42,2018-02-03 19:33:57,2017-02-03 12:25:46,0,0,0,0,11000.0,12354.4,24623.0,2018-03-09 21:23:03
101823051,0,C,4296.0,12,28.0,1,,,,27,3,3,0,0,16,3,0,1403.45,1611.19,0.0,2017-06-02 15:29:23,2017-11-05 07:29:39,2015-12-17 13:16:30,0,0,0,0,3300.0,4764.75,5685.0,2018-03-06 14:20:39
111327389,0,C,11700.0,12,28.0,1,,,,28,11,0,0,0,107,0,0,0.0,0.0,0.0,2016-03-31 08:59:18,2017-12-01 10:39:15,2016-03-31 08:55:49,0,0,1,0,7640.0,12916.2,40308.0,2018-05-07 16:39:42
83091493,0,C,6000.0,6,20.0,1,,,,25,20,0,0,0,113,2,0,0.0,0.0,0.0,2015-10-21 19:42:18,2017-10-18 10:00:27,2015-10-21 17:07:51,0,0,1,1,11000.0,21665.6,43112.0,2017-11-11 17:43:40
82547987,0,C,12500.0,6,20.0,2,,,,45,2,0,0,0,16,2,0,0.0,0.0,0.0,2016-04-14 10:50:53,2017-04-24 18:37:59,2016-03-23 15:40:56,0,0,1,0,12500.0,13164.4,18500.0,2017-11-09 09:09:37
90185086,0,B,8488.0,9,18.0,1,,,,33,3,0,0,0,22,1,0,2411.16,2641.31,0.0,2016-10-14 11:12:08,2017-07-21 22:27:17,2016-10-14 11:10:47,0,0,1,0,6000.0,8989.62,14820.0,2017-12-18 16:27:41
102222145,0,C,10563.0,12,28.0,1,本科,福建师范大学闽南科技学院,普通,29,8,4,0,0,61,0,0,10637.0,11137.7,0.0,2016-02-16 04:52:24,2017-09-28 12:31:45,2016-02-16 04:48:57,0,0,0,0,12000.0,32487.9,59742.0,2018-03-09 10:52:22
98910563,0,C,3500.0,12,20.0,1,,,,48,1,0,1,0,6,0,0,6215.56,6545.94,0.0,2017-08-09 13:23:05,2017-08-09 13:23:05,2017-08-06 17:18:33,0,0,1,0,11900.0,13091.9,11900.0,2018-02-11 13:53:47
117487928,0,B,700.0,3,20.0,1,,,,23,9,0,0,0,60,5,0,1157.81,1233.81,0.0,2017-04-12 22:03:41,2018-02-24 13:00:39,2017-04-12 21:56:21,0,0,1,0,3781.0,7557.84,11888.0,2018-06-19 11:54:18
110146105,0,C,6200.0,12,28.0,2,,,,24,3,0,0,0,21,3,0,0.0,0.0,0.0,2016-11-11 20:01:26,2017-04-25 22:09:58,2016-11-11 19:53:01,0,0,1,0,6000.0,6589.08,14000.0,2018-04-30 00:34:46
101258102,0,A,13000.0,12,16.0,1,本科,河西学院,普通,29,6,0,0,0,44,2,0,7043.62,7360.21,0.0,2015-10-27 16:20:15,2017-09-18 16:08:10,2015-10-27 16:19:22,0,0,0,0,20000.0,21775.3,52764.0,2018-03-02 14:30:28
83545867,0,A,5000.0,12,16.0,1,本科,廊坊师范学院,普通,28,8,0,0,0,42,1,0,0.0,0.0,0.0,2016-07-18 08:29:32,2017-09-30 15:41:33,2016-07-13 17:37:04,1,0,1,0,26000.0,53742.8,72808.0,2017-11-14 09:35:19
98581505,0,A,12600.0,12,16.0,2,本科,新疆大学,普通,25,7,1,0,0,41,6,0,7795.76,8089.1,0.0,2015-11-15 14:19:34,2017-09-28 17:11:32,2015-09-07 22:04:50,1,0,1,0,13779.0,17990.9,60496.0,2018-02-09 13:25:51
111796475,0,B,10376.0,6,22.0,2,,,,32,3,1,0,0,19,1,0,1124.05,1140.91,0.0,2016-04-19 14:30:05,2017-11-14 10:38:00,2016-04-19 14:29:36,0,0,1,0,6500.0,6845.46,10799.0,2018-05-10 12:55:48
117059510,0,B,4000.0,12,20.0,1,专科,温州大学,成人,31,10,3,2,0,64,2,0,0.0,0.0,0.0,2016-09-13 11:59:37,2018-06-04 20:44:03,2016-09-12 23:02:14,1,0,1,0,9000.0,17082.0,32585.0,2018-06-15 15:47:42
82655512,0,C,7486.0,9,20.0,1,专科,南开大学,网络教育,29,15,4,0,0,135,1,0,3113.17,3269.15,0.0,2016-01-13 12:52:06,2017-05-21 16:24:19,2014-11-13 13:06:05,1,0,1,0,6000.0,11575.9,26876.0,2017-11-09 16:42:44
84825518,0,C,9200.0,9,20.0,1,,,,31,3,2,0,0,30,0,0,0.0,0.0,0.0,2015-08-04 23:11:33,2016-08-08 17:34:18,2015-08-04 23:09:44,0,0,1,0,6500.0,7037.48,11000.0,2017-11-20 15:57:13
124059821,0,A,7479.0,6,16.0,2,,,,34,3,1,0,0,16,0,0,1820.87,1871.08,0.0,2017-09-09 11:30:34,2018-04-03 15:59:34,2017-06-19 20:05:58,0,0,1,0,10000.0,10591.3,21270.0,2018-08-06 08:50:53
101862196,0,B,3000.0,12,22.0,1,,,,31,1,0,1,0,8,0,0,1317.41,1489.8,0.0,2017-06-22 10:43:06,2017-06-22 10:43:06,2017-06-22 00:39:40,0,0,0,0,3800.0,4096.95,3800.0,2018-03-06 18:57:42
102846525,6,C,15663.0,6,28.0,2,,,,28,5,0,0,0,28,3,0,1736.58,1762.62,0.0,2016-04-04 22:03:53,2017-09-24 18:14:11,2016-04-04 22:02:16,0,0,0,0,11600.0,16753.5,28541.0,2018-03-13 18:33:28
124228093,0,B,20805.0,12,20.0,1,,,,24,6,0,0,0,31,1,0,4434.71,4851.09,0.0,2017-01-04 15:44:58,2018-05-10 11:15:55,2017-01-03 11:24:38,0,0,1,0,20400.0,28476.2,48176.0,2018-08-07 15:24:07
96973375,0,B,3305.0,12,22.0,1,,,,26,3,0,0,0,17,2,0,1394.22,1575.43,0.0,2017-03-21 04:51:06,2017-10-12 22:16:07,2017-02-26 03:21:11,0,0,0,0,2129.0,4563.45,5559.0,2018-01-30 20:53:39
110444237,0,C,5000.0,12,28.0,1,,,,30,5,0,0,0,33,2,0,221.17,247.4,0.0,2016-09-25 12:50:37,2017-11-05 17:16:50,2016-09-25 09:34:47,0,0,1,0,4000.0,7858.25,11378.0,2018-05-02 08:11:09
124521883,0,C,18400.0,12,24.0,2,本科,安庆师范学院,普通,35,5,0,1,0,27,1,0,0.0,0.0,0.0,2016-04-22 15:18:01,2017-03-01 23:31:34,2016-04-22 15:07:09,1,0,1,0,10000.0,13697.0,28205.0,2018-08-10 07:01:11
112094055,0,B,5200.0,12,22.0,2,,,,30,2,3,1,0,12,0,0,0.0,0.0,0.0,2017-07-03 18:20:30,2017-10-10 11:11:28,2017-06-30 15:40:50,0,0,0,0,7000.0,7566.42,10514.0,2018-05-12 10:35:44
103659634,0,A,7182.0,12,16.0,2,,,,37,5,1,1,0,39,0,0,3137.39,3242.52,0.0,2016-08-30 11:07:37,2017-11-28 18:32:45,2016-07-09 19:38:38,0,0,0,0,7100.0,8772.57,26170.0,2018-03-19 16:58:30
111993929,0,B,8700.0,6,22.0,1,,,,28,1,0,0,0,6,0,0,0.0,0.0,0.0,2017-11-05 15:09:39,2017-11-05 15:09:39,2017-11-05 15:06:16,0,0,1,0,5000.0,5559.3,5000.0,2018-05-11 15:59:06
98582090,0,B,7300.0,12,22.0,2,,,,30,3,0,0,0,21,0,0,3677.05,3930.17,0.0,2017-03-27 17:39:09,2017-10-10 20:03:19,2017-03-27 17:00:20,0,0,1,0,4500.0,8141.85,10075.0,2018-02-09 13:29:17
103652887,0,C,10700.0,12,28.0,2,,,,42,8,1,1,0,57,2,0,271.49,275.95,0.0,2016-10-04 18:53:51,2017-09-12 22:05:50,2014-10-20 13:43:00,0,0,0,0,6800.0,9265.6,19608.0,2018-03-19 16:04:11
111968287,0,C,30000.0,6,28.0,2,专科,上海市静安区业余大学,成人,36,5,2,1,1,24,0,0,0.0,0.0,0.0,2017-08-02 17:39:43,2018-04-09 14:53:13,2009-06-25 12:49:40,1,0,1,1,30000.0,34181.1,65369.0,2018-05-11 13:27:32
102123991,0,C,5000.0,6,28.0,2,,,,26,8,1,4,0,50,3,0,7270.57,7468.15,0.0,2015-12-21 14:54:57,2017-11-30 13:20:47,2015-09-19 16:11:39,0,0,0,0,10000.0,16681.6,34623.0,2018-03-08 15:59:17
100541260,0,B,4291.0,12,22.0,1,,,,23,6,1,0,0,38,0,0,1838.64,1908.25,0.0,2016-10-21 17:10:15,2017-12-03 18:43:37,2016-06-21 07:49:11,0,0,0,0,3330.0,4053.94,9421.0,2018-02-25 20:25:20
102738099,0,C,5400.0,6,28.0,1,专科,江西现代职业技术学院,普通全日制,32,1,2,0,0,6,0,0,0.0,0.0,0.0,2017-06-14 19:15:19,2017-06-14 19:15:19,2017-06-14 19:06:14,0,0,0,0,6000.0,5325.7,6000.0,2018-03-12 23:53:36
122475747,0,C,10000.0,12,24.0,1,,,,24,21,0,0,0,111,3,0,0.0,0.0,0.0,2016-06-01 12:04:46,2018-07-15 12:52:45,2016-06-01 11:17:15,0,0,0,0,5352.0,12055.3,53988.0,2018-07-23 12:19:45
111958852,0,B,15000.0,12,22.0,1,,,,31,14,0,0,0,78,0,0,0.0,0.0,0.0,2016-12-21 15:44:52,2018-04-10 22:08:44,2016-12-20 08:18:46,0,0,1,0,10500.0,11469.5,38949.0,2018-05-11 12:33:02
90853896,0,A,7500.0,6,16.0,1,,,,38,8,0,0,0,62,0,0,2236.6,2292.72,0.0,2015-10-15 08:15:03,2017-08-24 19:44:41,2015-10-15 08:13:16,0,0,1,0,6199.0,11282.1,32133.0,2017-12-22 19:54:23
106993088,0,B,2000.0,12,22.0,1,,,,23,2,0,0,0,18,1,0,541.63,561.54,0.0,2017-04-16 15:46:29,2017-07-03 07:36:29,2017-04-16 15:37:04,0,0,0,0,2000.0,3158.22,3000.0,2018-04-09 12:09:16
115741637,0,B,9098.0,6,20.0,2,,,,29,3,0,1,0,16,0,0,901.35,933.02,0.0,2017-07-07 14:23:45,2018-01-10 21:13:41,2017-07-06 12:44:03,0,0,1,0,5600.0,6516.04,12249.0,2018-06-05 17:27:35
101552696,0,C,3000.0,6,28.0,1,,,,41,1,0,0,0,23,1,0,0.0,0.0,0.0,2015-11-11 11:46:22,2015-11-11 11:46:22,2015-11-11 11:34:05,0,0,0,0,7500.0,8310.0,7500.0,2018-03-04 17:11:08
100507407,3,C,8500.0,6,20.0,2,,,,27,6,0,0,0,35,1,0,0.0,0.0,0.0,2016-12-13 14:02:52,2017-06-17 09:39:39,2016-12-13 13:27:24,0,0,1,0,4500.0,7098.15,12623.0,2018-02-25 15:40:27
97497555,0,B,5000.0,12,22.0,2,,,,33,5,1,0,0,39,2,0,2932.34,3105.72,0.0,2016-11-29 11:25:46,2017-11-26 12:14:31,2015-09-05 05:39:44,0,0,0,0,7000.0,7861.92,15798.0,2018-02-02 20:38:04
116489007,0,B,4800.0,6,20.0,2,,,,36,4,0,0,0,36,0,0,0.0,0.0,0.0,2015-12-17 07:50:55,2017-11-26 13:25:46,2015-12-17 07:49:18,0,0,1,0,4000.0,4632.24,11566.0,2018-06-11 06:11:14
123353674,0,B,19140.0,3,20.0,1,,,,38,3,0,0,0,16,0,0,0.0,0.0,0.0,2016-12-13 17:38:26,2018-01-26 10:07:50,2016-12-13 14:18:52,0,0,0,0,19000.0,21531.5,25627.0,2018-07-30 22:16:12
100829266,0,C,1000.0,12,28.0,2,专科,承德护理职业学院,普通,26,10,1,0,0,81,13,0,3100.26,3283.22,0.0,2016-01-22 19:05:17,2017-10-19 08:39:01,2016-01-22 19:04:16,0,0,0,0,3927.0,11561.5,24893.0,2018-02-27 18:14:44
101437699,0,A,6000.0,12,16.0,2,,,,27,4,0,0,0,35,0,0,3888.61,4499.98,0.0,2016-10-10 14:56:37,2018-01-05 13:54:05,2016-10-10 11:33:14,0,0,1,0,5500.0,9013.16,15562.0,2018-03-03 20:10:06
102797928,0,C,2000.0,6,28.0,1,,,,28,1,0,0,0,6,0,0,0.0,0.0,0.0,2017-09-25 18:57:39,2017-09-25 18:57:39,2017-09-25 15:04:59,0,0,0,0,1000.0,380.76,1000.0,2018-03-13 12:58:13
111350991,0,B,6605.0,12,22.0,1,,,,37,7,3,0,0,40,1,0,694.7,712.1,0.0,2017-04-13 12:48:31,2017-11-28 15:52:36,2017-04-13 12:41:53,0,0,0,0,6600.0,9660.64,15743.0,2018-05-07 19:48:05
102300615,0,C,6600.0,6,28.0,2,,,,35,3,0,0,0,18,0,0,0.0,0.0,0.0,2017-03-27 15:05:13,2017-10-05 12:09:41,2016-07-26 15:22:30,0,0,0,0,5500.0,6413.06,12226.0,2018-03-09 18:46:49
108823258,0,B,11443.0,6,22.0,1,,,,33,7,1,0,0,45,0,0,13160.2,14401.9,0.0,2016-07-13 09:10:28,2018-04-21 09:58:57,2016-07-13 09:07:43,0,0,0,0,11443.0,14319.2,40951.0,2018-04-21 11:42:40
102243968,0,C,8592.0,12,28.0,1,,,,38,13,1,3,0,86,1,0,9707.11,10934.7,0.0,2015-01-23 17:03:41,2017-12-27 14:36:18,2015-01-16 19:42:02,0,0,0,0,18000.0,25851.1,99226.0,2018-03-09 13:03:06
116917913,0,B,5000.0,12,20.0,1,,,,26,11,1,0,0,78,0,0,0.0,0.0,0.0,2016-08-13 08:31:27,2017-11-01 14:53:04,2016-08-01 18:09:41,0,0,1,0,7000.0,10751.2,24500.0,2018-06-14 13:22:20
113300349,1,B,9218.0,12,22.0,1,,,,26,2,2,0,0,17,0,0,981.26,1022.44,0.0,2016-12-19 16:02:13,2017-12-02 13:13:22,2016-07-05 09:09:34,0,0,1,1,10000.0,11681.8,12120.0,2018-05-20 12:57:24
